Nombre del local,ID de pedido,ID del restaurante,Método de entrega,Forma de pago,Estado del pedido,Fecha del pedido,Aceptado en,Lista para retiro,Rider near pickup at,Enviado a,Entregado en,Cancelado en,Motivo de rechazo,Tipo de rechazo,Total del pedido,Tarifa mínima por pedido,Vendor Refunds,Descuentos subsidiados por la tienda,Voucher subsidiado por la tienda,Servicio PedidosYa,Cargos,Joker Fee,Is Payable,Is Paid,Ingreso estimado,Cash amount already collected by vendor,Monto adeudado a PedidosYa,Payout Amount,PedidosYa-Funded Discount,PedidosYa-Funded Voucher,Total Discount,Total Voucher,Tax Amount,Artículos
Starbucks Acropolis,1201218812,235038,Plataforma de entrega,Online,Entregado,2024-06-12 18:34,2024-06-12 18:35,,2024-06-12 18:35,2024-06-12 18:47,2024-06-12 18:54,,,,"1.060,00","0,00","0,00","0,00","0,00","169,60","0,00","0,00",,,"886,58","0,00","0,00","886,58","75,00","0,00","75,00","0,00","0,00","1 Cafè Mocha [1 Blanca, 1 Alto  12oz, 1 Fria, 1 Entera], 1 Hot Chocolate [1 Alto  12oz, 1 Entera, 1 Si], 1 Pan De Chocolate, 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1201219240,235038,Plataforma de entrega,Online,Entregado,2024-06-12 18:38,2024-06-12 18:39,,2024-06-12 18:38,2024-06-12 18:45,2024-06-12 19:03,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Semidescremada, 1 Grande 16oz]"
Starbucks Acropolis,1201224434,235038,Plataforma de entrega,Online,Entregado,2024-06-12 19:18,2024-06-12 19:19,,2024-06-12 19:20,2024-06-12 19:23,2024-06-12 19:32,,,,"290,00","0,00","0,00","0,00","0,00","46,40","0,00","0,00",,,"242,56","0,00","0,00","242,56","0,00","0,00","0,00","0,00","0,00",2 Chocolate Chip Cookies
Starbucks Acropolis,1201454932,235038,Plataforma de entrega,Online,Entregado,2024-06-12 21:31,2024-06-12 21:31,,2024-06-12 21:32,2024-06-12 21:37,2024-06-12 21:47,,,,"510,00","0,00","0,00","0,00","0,00","81,60","0,00","0,00",,,"426,56","0,00","0,00","426,56","0,00","0,00","0,00","0,00","0,00","1 Pink Drink [1 Alto  12oz], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1201536174,235038,Plataforma de entrega,Online,Entregado,2024-06-13 07:04,2024-06-13 07:04,,2024-06-13 07:04,2024-06-13 07:10,2024-06-13 07:16,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","82,50","0,00","82,50","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Semidescremada]"
Starbucks Acropolis,1201536266,235038,Plataforma de entrega,Online,Entregado,2024-06-13 07:24,2024-06-13 07:25,2024-06-13 07:43,2024-06-13 07:25,2024-06-13 07:43,2024-06-13 07:54,,,,"370,00","0,00","0,00","0,00","0,00","59,20","0,00","0,00",,,"309,47","0,00","0,00","309,47","7,50","0,00","7,50","0,00","0,00","1 Americano [1 Caliente, 1 Deslactosada, 1 Splenda, 1 Alto  12oz], 1 Pan De Chocolate"
Starbucks Acropolis,1201536468,235038,Plataforma de entrega,Online,Entregado,2024-06-13 07:50,2024-06-13 07:50,,2024-06-13 07:52,2024-06-13 08:05,2024-06-13 08:11,,,,"985,00","0,00","0,00","0,00","0,00","157,60","0,00","0,00",,,"823,85","0,00","0,00","823,85","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Alto  12oz, 1 Caliente, 1 Coconut, 1 Sin Azúcar, 1 No], 1 Café Latte [1 Caliente, 1 Entera, 1 Alto  12oz], 1 Coffee Cake, 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1201536477,235038,Plataforma de entrega,Online,Entregado,2024-06-13 07:51,2024-06-13 07:51,,2024-06-13 07:52,2024-06-13 08:05,2024-06-13 08:16,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","7,50","0,00","7,50","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Semidescremada]"
Starbucks Acropolis,1201536863,235038,Plataforma de entrega,Online,Entregado,2024-06-13 08:19,2024-06-13 08:19,,2024-06-13 08:19,2024-06-13 08:22,2024-06-13 08:33,,,,"325,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00",,,"271,83","0,00","0,00","271,83","92,50","0,00","92,50","0,00","0,00","1 Coffee Frappuccino® [1 Grande 16oz, 1 Semidescremada]"
Starbucks Acropolis,1201536917,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-13 08:22,2024-06-13 08:22,,2024-06-13 08:25,2024-06-13 08:31,2024-06-13 08:48,,,,"540,00","0,00","0,00","0,00","0,00","86,40","0,00","0,00",,,"451,66","0,00","0,00","451,66","0,00","0,00","0,00","0,00","0,00","1 Java Chip Frappuccino® [1 Alto  12oz, 1 Si, 1 Entera], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1201537127,235038,Plataforma de entrega,Online,Entregado,2024-06-13 08:29,2024-06-13 08:30,,2024-06-13 08:30,2024-06-13 08:38,2024-06-13 08:48,,,,"970,00","0,00","0,00","0,00","0,00","155,20","0,00","0,00",,,"811,31","0,00","0,00","811,31","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Soya, 1 Sin Azúcar, 1 No, 1 Venti 20oz, 1 Caliente], 2 Sandwich de Tocineta de Pavo Low-Fat & Huevo"
Starbucks Acropolis,1201575086,235038,Plataforma de entrega,Online,Entregado,2024-06-13 07:24,2024-06-13 07:25,2024-06-13 07:43,2024-06-13 07:25,2024-06-13 07:43,2024-06-13 07:49,,,,"690,00","0,00","0,00","0,00","0,00","110,40","324,50","0,00",,,"252,62","0,00","0,00","252,62","0,00","0,00","0,00","0,00","0,00","1 Sandwich de Salchicha, Queso Cheddar & Huevo, 1 Iced Chocolate Shaken Espresso [1 Venti (20oz)]"
Starbucks Acropolis,1201575549,235038,Plataforma de entrega,Online,Entregado,2024-06-13 08:10,2024-06-13 08:11,,2024-06-13 08:13,2024-06-13 08:16,2024-06-13 08:24,,,,"990,00","0,00","0,00","0,00","0,00","158,40","0,00","0,00",,,"828,04","0,00","0,00","828,04","0,00","0,00","0,00","0,00","0,00",6 Croissant de Mantequilla
Starbucks Acropolis,1201575805,235038,Plataforma de entrega,Online,Entregado,2024-06-13 08:22,2024-06-13 08:22,,2024-06-13 08:25,2024-06-13 08:31,2024-06-13 08:41,,,,"695,00","0,00","0,00","0,00","0,00","111,20","0,00","0,00",,,"581,30","0,00","0,00","581,30","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Entera, 1 Vainilla, 1 Si, 1 Blanca, 1 Mezclada, 1 Grande 16oz, 1 Fria], 1 Coffee Cake, 1 Danés de Queso"
Starbucks Acropolis,1201576612,235038,Plataforma de entrega,Online,Entregado,2024-06-13 08:52,2024-06-13 08:52,,2024-06-13 08:55,2024-06-13 09:02,2024-06-13 09:14,,,,"625,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",,,"522,75","0,00","0,00","522,75","0,00","0,00","0,00","0,00","0,00","1 Vanilla Cream Frappuccino® [1 Alto  12oz, 1 Entera], 2 Croissant de Mantequilla"
Starbucks Acropolis,1201578046,235038,Retirado,Online,Entregado,2024-06-13 09:27,2024-06-13 09:28,2024-06-13 09:43,,,2024-06-13 09:51,,,,"1.740,00","0,00","0,00","0,00","0,00","278,40","0,00","0,00",,,"1.455,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Fria, 1 Entera, 1 Crema, 1 Alto  12oz], 1 Café Latte [1 Grande 16oz, 1 Caliente, 1 Almond Milk], 1 Strawberry Acai Lemonade [1 Alto  12oz], 2 Croissant de Mantequilla, 1 Sandwich de Salchicha, Queso Cheddar & Huevo, 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1201578157,235038,Plataforma de entrega,Online,Entregado,2024-06-13 09:30,2024-06-13 09:31,,2024-06-13 09:32,2024-06-13 09:37,2024-06-13 09:51,,,,"705,00","0,00","0,00","0,00","0,00","112,80","0,00","0,00",,,"589,66","0,00","0,00","589,66","0,00","0,00","0,00","0,00","0,00","1 Blueberry Muffin, 1 Banana Nut Loaf, 1 Strawberry Açaí Frozen Refresher [1 Venti (20oz)]"
Starbucks Acropolis,1201738389,235038,Plataforma de entrega,Online,Entregado,2024-06-13 08:47,2024-06-13 08:47,,2024-06-13 08:51,2024-06-13 08:53,2024-06-13 08:58,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","7,50","0,00","7,50","0,00","0,00",1 Sandwich de Tocineta de Pavo Low-Fat & Huevo
Starbucks Acropolis,1201738544,235038,Plataforma de entrega,Online,Entregado,2024-06-13 08:52,2024-06-13 08:52,,2024-06-13 08:55,2024-06-13 09:02,2024-06-13 09:08,,,,"550,00","0,00","0,00","0,00","0,00","88,00","0,00","0,00",,,"460,02","0,00","0,00","460,02","12,50","0,00","12,50","0,00","0,00","1 Cold Brew Black [1 Venti 20oz, 1 Sin Azúcar], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1201738931,235038,Plataforma de entrega,Online,Entregado,2024-06-13 09:05,2024-06-13 09:05,,2024-06-13 09:06,2024-06-13 09:10,2024-06-13 09:18,,,,"550,00","0,00","0,00","0,00","0,00","88,00","0,00","0,00",,,"460,02","0,00","0,00","460,02","0,00","0,00","0,00","0,00","0,00","1 Hot Chocolate [1 Si, 1 Alto  12oz, 1 Entera], 1 Sandwich de Salchicha, Queso Cheddar & Huevo"
Starbucks Acropolis,1201739892,235038,Plataforma de entrega,Online,Entregado,2024-06-13 09:29,2024-06-13 09:29,,2024-06-13 09:31,2024-06-13 09:37,2024-06-13 09:45,,,,"605,00","0,00","0,00","0,00","0,00","96,80","0,00","0,00",,,"506,02","0,00","0,00","506,02","7,50","0,00","7,50","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Almond Milk], 1 Sandwich de Salchicha, Queso Cheddar & Huevo"
Starbucks Acropolis,1201740120,235038,Plataforma de entrega,Online,Entregado,2024-06-13 09:34,2024-06-13 09:34,,2024-06-13 09:37,2024-06-13 09:41,2024-06-13 09:48,,,,"540,00","0,00","0,00","0,00","0,00","86,40","0,00","0,00",,,"451,66","0,00","0,00","451,66","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Si, 1 Entera], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1201740224,235038,Plataforma de entrega,Online,Entregado,2024-06-13 09:39,2024-06-13 09:40,,2024-06-13 09:41,2024-06-13 09:47,2024-06-13 09:54,,,,"385,00","0,00","0,00","0,00","0,00","61,60","0,00","0,00",,,"322,01","0,00","0,00","322,01","17,50","0,00","17,50","0,00","0,00","1 Vanilla Bean Latte [1 Venti 20oz, 1 Semidescremada]"
Starbucks Acropolis,1201740719,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-13 09:46,2024-06-13 09:46,,2024-06-13 09:50,2024-06-13 09:53,2024-06-13 10:01,,,,"400,00","0,00","0,00","0,00","0,00","64,00","0,00","0,00",,,"334,56","0,00","0,00","334,56","75,00","0,00","75,00","0,00","0,00","1 Matcha Créme Frappucino [1 Si, 1 Almond Milk, 1 Grande 16oz]"
